"","x"
"1499",1.366925462
"1500",1.354059453
"1501",0.216361452
"1502",1.227502006
"1503",0.318464509
"1504",0.119771649
"1505",0.074615477
"1506",0.222350742
"1507",0.765083692
"1508",0.34745328
"1509",0.475776322
"1510",0.105533591
"1511",0.31188438
"1512",0.362874779
"1513",0.614775066
"1514",0.415344244
"1515",0.444233607
"1516",0.122184295
"1517",0.25823835
"1518",0.458486
"1519",0.236828247
"1520",0.430102694
"1521",0.338822641
"1522",0.29318771
"1523",0.610727447
"1524",0.422222262
"1525",2.301618951
"1526",0.532682032
"1527",0.639191162
"1528",0.282681199
"1529",1.231675188
"1530",0.156418366
"1531",0.723510469
"1532",0.078224287
"1533",1.050953357
"1534",0.708184539
"1535",0.360946445
"1536",0.267557351
"1537",1.030602603
"1538",0.084443552
"1539",0.384708689
"1540",0.392573575
"1541",0.167491043
"1542",0.430222706
"1543",1.029588056
"1544",0.211653302
"1545",0.69359229
"1546",0.326492853
"1547",1.186771117
"1548",0.461367833
"1549",0.309801837
"1550",0.474149115
"1551",0.536514134
"1552",0.150351932
"1553",0.212064509
"1554",0.463013735
"1555",0.693199366
"1556",0.052063701
"1557",0.603665819
"1558",0.184603097
"1559",0.43537021
"1560",0.111221635
"1561",0.327851997
"1562",0.243541026
"1563",0.470704344
"1564",0.696017663
"1565",0.189910551
"1566",0.851331296
"1567",0.363763506
"1568",0.210028687
"1569",0.338411228
"1570",0.206173754
"1571",0.592807201
"1572",0.432714023
"1573",0.274207741
"1574",0.822755546
"1575",0.509681296
"1576",0.256862294
"1577",0.086229654
"1578",0.381823872
"1579",0.045592181
"1580",0.772750269
"1581",0.53541034
"1582",0.347644179
"1583",0.296031944
"1584",0.680815024
"1585",0.667208119
"1586",0.305599702
"1587",0.402277767
"1588",0.344459223
"1589",0.133665488
"1590",0.418864529
"1591",0.152364268
"1592",0.110093836
"1593",1.437444246
"1594",0.258703362
"1595",0.199755118
"1596",0.17859913
"1597",1.238997822
"1598",0.459728944
"1599",0.561726205
"1600",0.144842723
"1601",0.573358198
"1602",0.340212634
"1603",0.83940815
"1604",1.048872495
"1605",0.349601822
"1606",0.767432075
"1607",0.387383632
"1608",0.549048725
"1609",0.042649369
"1610",0.155221053
"1611",0.236209069
"1612",0.231142214
"1613",0.831237656
"1614",0.084964883
"1615",0.131933659
"1616",1.149577407
"1617",0.24261278
"1618",0.424798039
"1619",0.898543187
"1620",0.935508863
"1621",0.398944295
"1622",0.658852885
"1623",0.631124404
"1624",0.175804683
"1625",0.521402181
"1626",0.272501971
"1627",0.097398431
"1628",0.869826132
"1629",0.085196904
"1630",1.307823109
"1631",0.418337989
"1632",0.719953254
"1633",0.736923567
"1634",1.685808664
"1635",0.807302762
"1636",1.94541899
"1637",0.839704997
"1638",0.172909962
"1639",0.317034602
"1640",0.160121118
"1641",0.064436286
"1642",0.267515309
"1643",0.18640968
"1644",0.693484914
"1645",0.28022047
"1646",0.8308551
"1647",1.899426847
"1648",0.33221519
"1649",0.523795235
"1650",0.81875402
"1651",0.149540098
"1652",0.123315346
"1653",0.121992921
"1654",0.573738963
"1655",0.092620131
"1656",0.177084967
"1657",0.272021476
"1658",0.995239848
"1659",0.782673028
"1660",0.399756043
"1661",0.481930129
"1662",0.603867714
"1663",0.152556072
"1664",0.19152407
"1665",0.156270045
"1666",0.191599235
"1667",0.772022691
"1668",0.384963937
"1669",0.130502096
"1670",0.07426942
"1671",0.546332711
"1672",0.138209206
"1673",0.274083442
"1674",0.098940029
"1675",0.345670809
"1676",0.313162446
"1677",0.664738666
"1678",0.649715174
"1679",0.160529528
"1680",0.095827833
"1681",0.232648587
"1682",1.246598131
"1683",0.188901104
"1684",0.808189726
"1685",0.652458739
"1686",0.446284821
"1687",0.710316965
"1688",0.484962452
"1689",0.975568114
"1690",0.236853585
"1691",0.084640176
"1692",0.333795703
"1693",0.290182288
"1694",1.62567919
"1695",0.638038486
"1696",0.070136077
"1697",0.681491142
"1698",0.242032366
"1699",0.121336046
"1700",0.147546517
"1701",0.241890781
"1702",0.354544972
"1703",0.288655409
"1704",0.134781656
"1705",0.624661898
"1706",0.140992244
"1707",0.749836746
"1708",0.893532371
"1709",0.706280982
"1710",0.512732359
"1711",0.988657791
"1712",0.326140727
"1713",0.124284495
"1714",0.285285096
"1715",0.83627703
"1716",0.193093184
"1717",1.004385929
"1718",1.513389442
"1719",0.310618436
"1720",1.089894965
"1721",0.217920309
"1722",0.331083772
"1723",0.642527672
"1724",0.314897219
"1725",0.085520552
"1726",0.159612331
"1727",0.339935496
"1728",0.319057953
"1729",0.122475262
"1730",0.335584452
"1731",0.32675207
"1732",0.767061886
"1733",0.254617308
"1734",0.216849445
"1735",0.700539713
"1736",0.851420866
"1737",0.213031706
"1738",0.599951571
"1739",0.075449018
"1740",0.354173873
"1741",0.69130965
"1742",0.477150045
"1743",0.08917198
"1744",0.098702126
"1745",2.311680792
"1746",0.152355642
"1747",0.370242634
"1748",0.245132392
"1749",0.165094873
"1750",0.164652509
"1751",0.205735124
"1752",0.115609068
"1753",0.593578723
"1754",0.931754376
"1755",0.663447569
"1756",0.59763064
"1757",0.129546753
"1758",0.468867799
"1759",0.078032974
"1760",1.14258838
"1761",0.29933954
"1762",0.372894769
"1763",0.545608625
"1764",0.452704964
"1765",0.350848767
"1766",0.117985596
"1767",0.343407805
"1768",0.142433631
"1769",0.7441945
"1770",0.271579913
"1771",0.24704863
"1772",0.319205481
"1773",0.155500472
"1774",0.557467275
"1775",0.136819779
"1776",0.294517216
"1777",0.286123569
"1778",0.532219587
"1779",0.575628276
"1780",1.106508574
"1781",0.076979048
"1782",0.135497177
"1783",0.467505805
"1784",0.881949434
"1785",0.111496142
"1786",0.428743117
"1787",0.259329837
"1788",0.334557173
"1789",0.79814745
"1790",0.376593868
"1791",0.354971157
"1792",0.169466109
"1793",0.14391211
"1794",0.116992614
"1795",0.588536433
"1796",1.180516806
"1797",0.328712613
"1798",0.043855473
"1799",0.753981094
"1800",0.131306065
"1801",0.901622724
"1802",0.186475263
"1803",0.217415582
"1804",0.862220687
"1805",0.035878952
"1806",0.254135605
"1807",0.320099515
"1808",0.708940717
"1809",0.620831313
"1810",0.715984875
"1811",0.112303886
"1812",0.134071397
"1813",0.238591885
"1814",0.16967036
"1815",0.074152655
"1816",0.822573448
"1817",1.004276793
"1818",0.41539074
"1819",0.125175045
"1820",0.59032626
"1821",0.315204713
"1822",0.141919953
"1823",0.36300219
"1824",0.406838147
"1825",0.097534384
"1826",0.542524772
"1827",0.734819929
"1828",0.660570572
"1829",0.274626599
"1830",0.273709203
"1831",0.154353447
"1832",0.379336995
"1833",0.122985829
"1834",0.560143315
"1835",0.186362631
"1836",0.619436608
"1837",0.732542564
"1838",0.441912125
"1839",0.396369437
"1840",0.190353707
"1841",1.167221104
"1842",0.750455259
"1843",0.770509604
"1844",0.787988791
"1845",0.165371024
"1846",0.053464672
"1847",0.575605315
"1848",0.672751241
"1849",0.216172478
"1850",0.29886616
"1851",0.462152496
"1852",0.277738539
"1853",1.693308847
"1854",0.204222453
"1855",0.133071029
"1856",0.165274732
"1857",0.329321695
"1858",0.413964381
"1859",1.310899924
"1860",0.395514704
"1861",0.412810524
"1862",0.543301797
"1863",0.6094447
"1864",0.053953594
"1865",0.552813876
"1866",2.109627347
"1867",0.310269296
"1868",0.359436528
"1869",0.276445301
"1870",0.124186406
"1871",0.180058646
"1872",0.552354281
"1873",0.271494937
"1874",1.009054226
"1875",0.205075623
"1876",0.130857532
"1877",0.193761101
"1878",0.746209581
"1879",0.238340137
"1880",0.612305099
"1881",0.376506239
"1882",0.622004066
"1883",0.444345767
"1884",0.919635262
"1885",0.167246489
"1886",0.904132416
"1887",0.266255946
"1888",0.266834151
"1889",2.007096411
"1890",0.15752745
"1891",0.515669036
"1892",0.584738454
"1893",0.396544731
"1894",0.160045762
"1895",0.985994896
"1896",0.484197552
"1897",0.319497321
"1898",0.201890269
"1899",0.127749097
"1900",0.153306089
"1901",0.267587486
"1902",0.13569875
"1903",0.41024197
"1904",0.138997744
"1905",0.253674592
"1906",0.104926899
"1907",1.001123382
"1908",0.705687193
"1909",0.386160487
"1910",0.632351903
"1911",0.59443271
"1912",0.47576124
"1913",0.344061347
"1914",0.310339379
"1915",0.156660289
"1916",0.237843405
"1917",0.071125191
"1918",0.391165369
"1919",0.359786287
"1920",0.337937496
"1921",0.115984025
"1922",1.30160588
"1923",0.279600901
"1924",0.102132062
"1925",0.044329094
"1926",1.883221322
"1927",0.2111051
"1928",0.417308676
"1929",1.231784782
"1930",1.094535474
"1931",0.495449314
"1932",0.553167601
"1933",0.404607591
"1934",1.198952215
"1935",0.544833566
"1936",0.344844404
"1937",1.252458429
"1938",1.138418147
"1939",0.368615545
"1940",0.460630169
"1941",0.376025234
"1942",0.678581455
"1943",0.081918091
"1944",0.22063943
"1945",0.055401414
"1946",0.149840799
"1947",0.182543278
"1948",0.07693655
"1949",0.056665004
"1950",0.460007802
"1951",0.400867534
"1952",0.15512702
"1953",0.295723041
"1954",1.009619173
"1955",0.219920812
"1956",0.583486082
"1957",0.590281646
"1958",0.230384725
"1959",0.632255913
"1960",0.692032489
"1961",1.114955693
"1962",0.25895658
"1963",0.352377108
"1964",0.211122964
"1965",1.321018697
"1966",0.109904043
"1967",0.290667177
"1968",0.671082114
"1969",1.741473825
"1970",0.144852843
"1971",0.322293797
"1972",0.266754044
"1973",0.361179434
"1974",0.156611759
"1975",0.169408275
"1976",0.441715546
"1977",0.13355764
"1978",0.48705677
"1979",0.320910772
"1980",1.073086017
"1981",0.45567244
"1982",0.185861165
"1983",0.222076975
"1984",0.158059132
"1985",0.175823675
"1986",0.328029518
"1987",0.150659142
"1988",0.276393175
"1989",0.311408049
"1990",0.249765471
"1991",0.287997079
"1992",0.217119597
"1993",0.162880351
"1994",0.280412471
"1995",0.331809717
"1996",0.103972451
"1997",0.768013317
"1998",2.049400948
"1999",0.102274198
"2000",0.207614342
"2001",0.587421383
"2002",0.248154734
"2003",0.671262428
"2004",0.016796491
"2005",0.178035532
"2006",0.569886895
"2007",0.064067402
"2008",1.054024706
"2009",0.634777217
"2010",0.433317919
"2011",0.350214387
"2012",0.285969099
"2013",0.362548608
"2014",1.000937144
"2015",0.957911552
"2016",0.04667821
"2017",1.300755921
"2018",0.337931865
"2019",0.385605478
"2020",0.537553634
"2021",1.104930914
"2022",0.920447756
"2023",0.450666437
"2024",0.058339594
"2025",0.310954654
"2026",0.327103597
"2027",0.462024619
"2028",0.205288537
"2029",0.472823055
"2030",0.032180348
"2031",0.351702037
"2032",0.651109474
"2033",0.693183129
"2034",0.537423598
"2035",1.318822093
"2036",0.381700166
"2037",0.626087938
"2038",0.362516496
"2039",0.825736821
"2040",0.40825912
"2041",0.107672607
"2042",0.106949164
"2043",0.370226761
"2044",0.126880527
"2045",0.845333992
"2046",0.084177469
"2047",1.093096031
"2048",1.51495719
"2049",0.036019511
"2050",0.207269203
"2051",0.292638472
"2052",0.253950888
"2053",1.067212435
"2054",0.275516271
"2055",0.519557762
"2056",0.261614658
"2057",0.116566469
"2058",0.698496146
"2059",0.725259037
"2060",1.540124752
"2061",0.175540729
"2062",0.184736534
"2063",0.660978896
"2064",0.173453386
"2065",1.533379559
"2066",1.60173214
"2067",0.647319464
"2068",1.604507289
"2069",0.288912735
"2070",0.715602665
"2071",0.108124636
"2072",0.207504621
"2073",0.378940312
"2074",0.43130762
"2075",0.09898047
"2076",0.097526761
"2077",0.043519765
"2078",0.205569616
"2079",0.554193175
"2080",0.522269888
"2081",0.20680663
"2082",0.290411806
"2083",0.751524522
"2084",0.223410114
"2085",0.353885237
"2086",0.169609579
"2087",0.220328184
"2088",0.05056321
"2089",0.249225394
"2090",0.614670703
"2091",0.206779642
"2092",0.633383974
"2093",0.248302524
"2094",0.20754905
"2095",0.411378628
"2096",0.080361147
"2097",0.265082611
"2098",1.237142385
"2099",0.061451332
"2100",0.639305374
"2101",0.962892454
"2102",0.505949344
"2103",0.679779907
"2104",0.304047142
"2105",0.786007497
"2106",0.740782878
"2107",0.153821791
"2108",0.306683089
"2109",0.254838013
"2110",0.14296568
"2111",0.033443263
"2112",1.289558937
"2113",0.964617349
"2114",0.329573704
"2115",0.427388463
"2116",0.289415332
"2117",0.307837025
"2118",1.400777011
"2119",0.387195924
"2120",0.372174064
"2121",0.30532017
"2122",0.733889069
"2123",0.108585318
"2124",0.176436276
"2125",0.996980902
"2126",0.049274626
"2127",0.218323503
"2128",0.065212356
"2129",0.19532134
"2130",0.306093957
"2131",0.158538913
"2132",1.039593084
"2133",1.198384266
"2134",0.360828084
"2135",0.702668263
"2136",0.241896759
"2137",0.455200113
"2138",0.376537812
"2139",0.22560381
"2140",0.571240961
"2141",1.064871318
"2142",0.0530536
"2143",0.247775128
"2144",1.041642554
"2145",0.318244101
"2146",0.582326285
"2147",0.148432202
"2148",0.26176958
"2149",0.249556781
"2150",0.619756712
"2151",0.074272586
"2152",0.49813411
"2153",0.267278953
"2154",0.575381705
"2155",1.097890857
"2156",0.16891515
"2157",0.269161737
"2158",0.16291396
"2159",0.596269857
"2160",0.183349628
"2161",0.761763993
"2162",0.411815695
"2163",0.658517232
"2164",0.450502943
"2165",0.194686889
"2166",0.480807824
"2167",0.906885723
"2168",0.596585449
"2169",0.220734895
"2170",0.162520883
"2171",0.268589958
"2172",0.432800179
"2173",0.122465719
"2174",0.187677558
"2175",0.558321379
"2176",0.424749725
"2177",1.36635965
"2178",0.685477431
"2179",0.483769357
"2180",0.449403737
"2181",0.4819303
"2182",0.422763962
"2183",0.136266462
"2184",0.15281097
"2185",0.668791998
"2186",0.500621134
"2187",0.934658746
"2188",0.583690276
"2189",0.260063403
"2190",0.221018343
"2191",0.385967755
"2192",0.133472807
"2193",0.223839826
"2194",0.1304407
"2195",0.126261474
"2196",1.039294678
"2197",0.565621115
"2198",0.938894552
"2199",0.28795925
"2200",0.176179062
"2201",0.179660787
"2202",0.064805288
"2203",0.041033346
"2204",0.213858016
"2205",0.615282615
"2206",0.096015397
"2207",1.113743681
"2208",0.131301508
"2209",0.246810226
"2210",0.52323469
"2211",0.330711421
"2212",0.774268202
"2213",0.120063786
"2214",0.124979305
"2215",0.237665474
"2216",0.173586214
"2217",0.530287749
"2218",0.076862214
"2219",0.208651401
"2220",0.349920287
"2221",0.096950282
"2222",0.627285461
"2223",0.094435092
"2224",0.646688878
"2225",0.465928475
"2226",0.055151833
"2227",0.104457173
"2228",0.354219855
"2229",0.590438854
"2230",0.160721681
"2231",0.975790891
"2232",0.41045522
"2233",0.476493285
"2234",0.505871363
"2235",0.042693831
"2236",0.303507248
"2237",0.281212031
"2238",0.268792279
"2239",0.080915467
"2240",0.243058415
"2241",0.120217349
"2242",0.858436208
"2243",0.916876869
"2244",1.381949094
"2245",0.204630452
"2246",0.202096878
"2247",0.394057751
"2248",2.76810467
"2249",0.633626802
"2250",0.311994669
"2251",0.201421265
"2252",0.100038945
"2253",1.405193903
"2254",1.236103532
"2255",0.579858723
"2256",0.4861301
"2257",0.054278922
"2258",0.628239973
"2259",1.751529678
"2260",0.285251366
"2261",0.486965497
"2262",0.699499947
"2263",0.235114166
"2264",0.261254147
"2265",0.334604438
"2266",0.193606357
"2267",0.777946696
"2268",0.687312398
"2269",0.334323316
"2270",0.546520908
"2271",0.280557564
"2272",0.092170578
"2273",0.614920698
"2274",0.173581735
"2275",0.107609451
"2276",0.105132391
"2277",0.251260704
"2278",0.771976455
"2279",0.475646333
"2280",0.561295298
"2281",0.218128802
"2282",0.439108019
"2283",0.059062331
"2284",1.231320758
"2285",0.541292611
"2286",0.096199453
"2287",0.652850131
"2288",0.286213637
"2289",0.448664898
"2290",0.325226323
"2291",2.061165297
"2292",0.137449194
"2293",0.032008735
"2294",0.220220323
"2295",0.076831148
"2296",0.263250568
"2297",1.128865258
"2298",0.051910674
"2299",0.983053532
"2300",0.094286548
"2301",0.266144999
"2302",0.272065203
"2303",0.400789108
"2304",0.109483826
"2305",0.661312744
"2306",0.933164961
"2307",2.07068404
"2308",0.532135137
"2309",0.240020327
"2310",0.152607211
"2311",0.457601681
"2312",0.275928539
"2313",0.523704548
"2314",0.10936401
"2315",0.903542721
"2316",0.856373931
"2317",0.330639984
"2318",0.177398345
"2319",0.190430312
"2320",0.844653142
"2321",0.174594599
"2322",0.084664241
"2323",0.225016491
"2324",1.057602226
"2325",1.092305691
"2326",0.293680696
"2327",0.953754656
"2328",0.49877193
"2329",0.379772774
"2330",0.251221626
"2331",0.219161983
"2332",0.5763041
"2333",0.534730105
"2334",0.261473506
"2335",0.289004447
"2336",0.277038513
"2337",0.147557129
"2338",0.25994707
"2339",0.465940663
"2340",0.356100361
"2341",0.827059601
"2342",0.715063524
"2343",0.183356442
"2344",0.746511205
"2345",1.342280719
"2346",0.272602171
"2347",0.757508103
"2348",0.229238625
"2349",1.437890522
"2350",0.287509379
"2351",0.279961437
"2352",0.138898542
"2353",0.529849454
"2354",0.333597151
"2355",1.158026133
"2356",0.330027618
"2357",0.1948723
"2358",0.12798145
"2359",0.129467478
"2360",0.429440401
"2361",0.318740151
"2362",0.151721717
"2363",0.504340249
"2364",1.885607594
"2365",0.507568708
"2366",0.719474509
"2367",0.472775593
"2368",0.188601065
"2369",0.222468217
"2370",0.061101151
"2371",0.264160004
"2372",0.064558881
"2373",1.464483992
"2374",0.294930306
"2375",1.074870526
"2376",0.081482803
"2377",0.829020645
"2378",0.259854364
"2379",0.511737447
"2380",0.597628906
"2381",0.562813779
"2382",0.611734759
"2383",0.508609428
"2384",2.335493913
"2385",0.385961145
"2386",0.356059951
"2387",0.209160968
"2388",0.26120645
"2389",0.686278763
"2390",0.187226213
"2391",0.62862242
"2392",0.714438817
"2393",0.202001726
"2394",0.121097761
"2395",0.31437871
"2396",0.124162707
"2397",0.687257844
"2398",1.067295226
"2399",1.590856072
"2400",0.433999687
"2401",0.905323972
"2402",0.796704308
"2403",0.483503431
"2404",0.419082572
"2405",0.175550928
"2406",0.698255386
"2407",0.195608491
"2408",0.308342034
"2409",0.35236823
"2410",0.283632143
"2411",0.256841085
"2412",0.448955873
"2413",0.554125817
"2414",1.16690157
"2415",0.143778071
"2416",1.207638088
"2417",0.108468052
"2418",0.201616846
"2419",1.76052271
"2420",0.438009038
"2421",0.293530134
"2422",0.330914074
"2423",0.20684178
"2424",0.620875028
"2425",0.672794641
"2426",0.387258774
"2427",1.61376501
"2428",0.553028833
"2429",0.11385484
"2430",0.2773807
"2431",0.193194063
"2432",0.305465433
"2433",2.012635214
"2434",0.40108987
"2435",1.382529314
"2436",0.162198771
"2437",0.162897288
"2438",0.358912441
"2439",0.313393869
"2440",0.259278822
"2441",0.683549005
